Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Taiwan, China",TWN,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Tajikistan,TJK,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Tajikistan,TJK,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
Tanzania,TZA,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Tanzania,TZA,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Thailand,THA,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.0773109161786
Thailand,THA,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1
Thailand,THA,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Timor-Leste,TLS,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Timor-Leste,TLS,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
Togo,TGO,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Togo,TGO,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Tonga,TON,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Tonga,TON,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
Trinidad and Tobago,TTO,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
Trinidad and Tobago,TTO,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Tunisia,TUN,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Turkiye,TUR,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.8349565333242
Turkiye,TUR,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
Turkiye,TUR,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Turkmenistan,TKM,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Turkmenistan,TKM,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Tuvalu,TUV,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
Uganda,UGA,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44112376127796
Uganda,UGA,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1
Uganda,UGA,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Ukraine,UKR,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.4314618263316
Ukraine,UKR,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
Ukraine,UKR,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
United Arab Emirates,ARE,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
United Arab Emirates,ARE,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
United Kingdom,GBR,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
United Kingdom,GBR,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
United States,USA,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.6971111285727
United States,USA,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
United States,USA,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Uruguay,URY,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Uruguay,URY,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Uzbekistan,UZB,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3662294136002
Uzbekistan,UZB,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,1
Uzbekistan,UZB,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
Vanuatu,VUT,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Vanuatu,VUT,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Venezuela, RB",VEN,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
"Venezuela, RB",VEN,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.4722363158902
Viet Nam,VNM,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,1
Viet Nam,VNM,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
West Bank and Gaza,PSE,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
West Bank and Gaza,PSE,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
"Yemen, Rep.",YEM,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
"Yemen, Rep.",YEM,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Zambia,ZMB,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
Zimbabwe,ZWE,"Have online digital ID, total (% of population ages 15+)",has_eid,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Online digital identity (1 = yes; 0 = no),ID.DIG.AUTH.RM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0
Zimbabwe,ZWE,Digital ID verification (1 = yes; 0 = no),ID.DIG.AUTH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Data from database: Identification for Development (ID4D) Data,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/22/2026,,,,,,,,,,,,,,,,,,,,,,
